ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo predeterminado 1
,variable,681,,ES AC,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,PARA SUAVIZANTE,PARA PERFUME TEXTIL,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AC.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AC - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,681,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AC - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,681,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AC - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,681,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AC - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,681,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AC - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,681,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,147,,ES ACQUA 6002,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PARA PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-ACQUA-6002.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ACQUA 6002 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,147,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ACQUA 6002 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,147,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ACQUA 6002 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,147,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ACQUA 6002 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,147,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ACQUA 6002 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,147,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,721,,ES ADMIRAL,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PARA PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-ADMIRAL.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ADMIRAL - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,721,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ADMIRAL - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,721,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ADMIRAL - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,721,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ADMIRAL - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,721,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ADMIRAL - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,721,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,720,,ES AIRES DE PRIMAVERA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-AIRES-DE-PRIMAVERA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AIRES DE PRIMAVERA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,720,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AIRES DE PRIMAVERA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,720,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AIRES DE PRIMAVERA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,720,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AIRES DE PRIMAVERA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,720,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AIRES DE PRIMAVERA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,720,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,644,,ES ALGAS,1,0,visible,Las imágenes son ilustrativas,"CREMA DE ENJUAGUE Y SHAMPOO,",,,taxable,,1,,,0,0,,,,,1,,,,ÁMBAR,ÁMBAR,,http://localhost:8069/wp-content/uploads/2026/03/ES-ALGAS.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ALGAS - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,644,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ALGAS - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,644,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ALGAS - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,644,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ALGAS - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,644,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ALGAS - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,644,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,451,,ES ALGODÓN,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-ALGODON.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ALGODÓN - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,451,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ALGODÓN - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,451,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ALGODÓN - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,451,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ALGODÓN - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,451,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ALGODÓN - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,451,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,148,,ES ALMENDRAS 5017,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"ÁMBAR, GOURMAND","ÁMBAR, GOURMAND",,http://localhost:8069/wp-content/uploads/2026/03/ES-ALMENDRAS-5017.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ALMENDRAS 5017 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,148,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ALMENDRAS 5017 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,148,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ALMENDRAS 5017 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,148,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ALMENDRAS 5017 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,148,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ALMENDRAS 5017 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,148,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,758,,ES AMATIC,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-AMATIC.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AMATIC - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,758,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AMATIC - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,758,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AMATIC - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,758,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AMATIC - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,758,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AMATIC - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,758,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,149,,ES AMOR,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,CÍTRICO,CÍTRICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-AMOR.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AMOR - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,149,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AMOR - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,149,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AMOR - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,149,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AMOR - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,149,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AMOR - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,149,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,689,,ES ANANÁ,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-ANANA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ANANÁ - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,689,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ANANÁ - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,689,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ANANÁ - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,689,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ANANÁ - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,689,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ANANÁ - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,689,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,810,,ES ANTITABACO,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-ANTITABACO.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ANTITABACO - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,810,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ANTITABACO - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,810,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ANTITABACO - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,810,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ANTITABACO - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,810,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ANTITABACO - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,810,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,694,,ES AR. VERDE,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AR.-VERDE.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AR. VERDE - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,694,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AR. VERDE - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,694,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AR. VERDE - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,694,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AR. VERDE - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,694,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AR. VERDE - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,694,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,678,,ES AR.AG,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AR.AG_.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AR.AG - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,678,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AR.AG - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,678,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AR.AG - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,678,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AR.AG - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,678,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AR.AG - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,678,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,679,,ES AR.FT,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AR.FT_.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AR.FT - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,679,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AR.FT - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,679,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AR.FT - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,679,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AR.FT - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,679,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AR.FT - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,679,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,719,,ES AR.NV,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AR.NV_.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AR.NV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,719,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AR.NV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,719,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AR.NV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,719,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AR.NV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,719,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AR.NV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,719,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,150,,ES ARIEL 6032,1,0,visible,Las imágenes son ilustrativas,"PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-ARIEL-6032.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ARIEL 6032 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,150,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ARIEL 6032 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,150,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ARIEL 6032 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,150,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ARIEL 6032 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,150,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ARIEL 6032 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,150,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,601,,ES AROMAS DEL BOSQUE,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"HERBÁCEO, MADERA","HERBÁCEO, MADERA",,http://localhost:8069/wp-content/uploads/2026/03/ES-AROMAS-DEL-BOSQUE.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AROMAS DEL BOSQUE - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,601,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AROMAS DEL BOSQUE - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,601,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AROMAS DEL BOSQUE - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,601,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AROMAS DEL BOSQUE - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,601,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AROMAS DEL BOSQUE - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,601,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,791,,ES AROMÁTICO,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-AROMATICO.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AROMÁTICO - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,791,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES AROMÁTICO - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,791,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES AROMÁTICO - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,791,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES AROMÁTICO - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,791,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES AROMÁTICO - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,791,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,151,,ES ARPEGE 3030,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-ARPEGE-3030.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ARPEGE 3030 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,151,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ARPEGE 3030 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,151,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ARPEGE 3030 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,151,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ARPEGE 3030 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,151,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ARPEGE 3030 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,151,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,152,,ES ARPEGE 4030,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-ARPEGE-4030.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ARPEGE 4030 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,152,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ARPEGE 4030 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,152,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ARPEGE 4030 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,152,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ARPEGE 4030 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,152,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ARPEGE 4030 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,152,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,796,,ES AUTOSPORT,1,0,visible,Las imágenes son ilustrativas,"PERFUME PARA AUTOS,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-AUTOSPORT.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES AUTOSPORT - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,796,,,,,,1,,Presentaciones,1 Litro,,0,
